geo_id,fips,county,total_employed,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transport_utilities,information,finance_insurance_realestate,prof_scientific_waste,edu_health,arts_recreation,other,public_admin,year
0500000US13067,13067,"Cobb County, Georgia",392106,776,26822,26740,13067,45478,21213,12238,36687,65432,68945,41470,20779,12459,2016
0500000US13073,13073,"Columbia County, Georgia",65187,206,5114,5833,1696,10623,3076,929,1695,6296,15601,5607,2402,6109,2016
0500000US13077,13077,"Coweta County, Georgia",69693,158,5906,8269,1934,8912,6802,1438,2998,6803,12263,8076,3131,3003,2016
0500000US13089,13089,"DeKalb County, Georgia",372074,407,17958,19155,9228,38838,25650,13719,24614,65424,86604,37761,16010,16706,2016
0500000US13095,13095,"Dougherty County, Georgia",,,,,,,,,,,,,,,2016
0500000US13097,13097,"Douglas County, Georgia",70398,0,5659,5955,2860,8511,6975,1861,3898,6760,13393,6867,3982,3677,2016
0500000US13113,13113,"Fayette County, Georgia",54138,77,2488,4161,2146,4696,6370,1529,5303,5863,10760,5330,3268,2147,2016
0500000US13115,13115,"Floyd County, Georgia",42953,282,3404,7950,720,4560,1085,731,1557,3112,10850,4469,2505,1728,2016
0500000US13117,13117,"Forsyth County, Georgia",111362,540,6766,11615,5002,14464,3947,4284,9001,22311,15823,9155,6469,1985,2016
0500000US13121,13121,"Fulton County, Georgia",519248,1505,15856,32101,17252,51197,31736,20869,46320,102595,99283,58326,24434,17774,2016
0500000US13127,13127,"Glynn County, Georgia",,,,,,,,,,,,,,,2016
0500000US13135,13135,"Gwinnett County, Georgia",458311,933,38990,41047,15968,59566,21322,13191,36994,66842,78880,42805,26076,15697,2016
0500000US13139,13139,"Hall County, Georgia",91777,1177,8326,20777,3791,12194,4820,1305,4153,6849,15746,6925,3798,1916,2016
0500000US13151,13151,"Henry County, Georgia",106824,275,7542,7528,3386,9242,14401,2838,7066,10993,20515,7668,5038,10332,2016
0500000US13153,13153,"Houston County, Georgia",,,,,,,,,,,,,,,2016
0500000US13179,13179,"Liberty County, Georgia",,,,,,,,,,,,,,,2016
0500000US13185,13185,"Lowndes County, Georgia",46243,921,2190,3782,700,8185,2130,1543,1837,3885,12259,5057,1480,2274,2016
0500000US13215,13215,"Muscogee County, Georgia",80530,184,3799,8577,925,9606,3597,1309,8326,7170,18354,10126,3112,5445,2016
0500000US13217,13217,"Newton County, Georgia",,,,,,,,,,,,,,,2016
0500000US13223,13223,"Paulding County, Georgia",74892,54,8519,7019,1750,10411,4645,917,5967,8569,12828,6355,4317,3541,2016
0500000US13245,13245,"Richmond County, Georgia",80602,231,3919,5130,1600,10762,4676,2223,2670,9420,21349,10583,3220,4819,2016
0500000US13247,13247,"Rockdale County, Georgia",,,,,,,,,,,,,,,2016
0500000US13285,13285,"Troup County, Georgia",,,,,,,,,,,,,,,2016
0500000US13295,13295,"Walker County, Georgia",,,,,,,,,,,,,,,2016
0500000US13297,13297,"Walton County, Georgia",40475,299,4866,3512,1447,5755,3255,652,1652,3829,7759,3123,2061,2265,2016
0500000US13313,13313,"Whitfield County, Georgia",,,,,,,,,,,,,,,2016
0500000US15001,15001,"Hawaii County, Hawaii",85429,1785,7092,2238,2113,9431,4473,1037,5428,8519,16963,15192,5373,5785,2016
0500000US15003,15003,"Honolulu County, Hawaii",479246,3471,37487,14057,10609,54609,28047,7235,33135,50354,101657,71962,18873,47750,2016
0500000US15007,15007,"Kauai County, Hawaii",,,,,,,,,,,,,,,2016
0500000US15009,15009,"Maui County, Hawaii",85569,1207,6593,2323,1561,11364,4437,1101,7040,8169,12924,19641,3323,5886,2016
0500000US16001,16001,"Ada County, Idaho",222332,2382,12312,21032,5727,25542,11956,3557,17024,25479,53613,20209,8030,15469,2016
0500000US16005,16005,"Bannock County, Idaho",35939,635,1492,2018,732,5453,1603,470,3134,3283,10660,3277,1069,2113,2016
0500000US16019,16019,"Bonneville County, Idaho",50285,2174,3223,4073,1450,6903,2438,568,1937,7874,11826,4591,1635,1593,2016
0500000US16027,16027,"Canyon County, Idaho",93010,4532,7842,9360,3014,12098,5545,1843,4788,9352,17878,9108,4503,3147,2016
0500000US16055,16055,"Kootenai County, Idaho",68353,970,6807,6130,1090,8859,2468,1400,4419,8574,12550,8220,3480,3386,2016
0500000US16083,16083,"Twin Falls County, Idaho",39448,2623,2106,4837,1719,4583,2683,502,1823,3336,7391,4216,1439,2190,2016
0500000US17001,17001,"Adams County, Illinois",32174,1007,2265,4805,1477,4584,1852,386,1877,1723,8331,1804,1333,730,2016
0500000US17019,17019,"Champaign County, Illinois",106361,1404,3256,7855,4019,10154,5062,2475,5620,7100,40122,11802,4554,2938,2016
0500000US17031,17031,"Cook County, Illinois",2553709,3843,115376,240898,77550,243796,195719,54347,201776,373524,572921,253155,125970,94834,2016
0500000US17037,17037,"DeKalb County, Illinois",55997,1034,2726,7559,1755,7032,3588,360,3646,4767,12692,6267,2824,1747,2016
0500000US17043,17043,"DuPage County, Illinois",490593,1265,22931,56781,19916,54026,29343,12402,45585,72437,99032,39620,25058,12197,2016
0500000US17089,17089,"Kane County, Illinois",262109,1376,21465,46553,9138,30818,13202,3961,16148,32634,47208,22288,11083,6235,2016
0500000US17091,17091,"Kankakee County, Illinois",50444,944,1935,7538,2026,6971,3697,638,2272,2881,13900,3804,1616,2222,2016
0500000US17093,17093,"Kendall County, Illinois",,,,,,,,,,,,,,,2016
0500000US17097,17097,"Lake County, Illinois",354666,879,16991,56720,16598,42701,15138,7109,28088,48236,70107,30502,14408,7189,2016
0500000US17099,17099,"LaSalle County, Illinois",50172,1924,3386,7369,870,5809,4541,714,2217,3637,11126,4818,1672,2089,2016
0500000US17111,17111,"McHenry County, Illinois",162313,1362,11819,27519,6225,22416,7966,3197,12733,15366,30885,12438,6051,4336,2016
0500000US17113,17113,"McLean County, Illinois",92174,653,4558,5267,2158,9686,3301,809,15802,7642,25873,9779,4288,2358,2016
0500000US17115,17115,"Macon County, Illinois",46658,543,2517,7750,879,6449,2952,373,2485,3564,11831,3225,2715,1375,2016
0500000US17119,17119,"Madison County, Illinois",123906,742,7560,14765,3387,14413,7124,1923,6362,10862,31015,14251,5296,6206,2016
0500000US17143,17143,"Peoria County, Illinois",83934,368,3683,12248,1682,10388,2608,1762,5368,8274,24844,6775,3005,2929,2016
0500000US17161,17161,"Rock Island County, Illinois",68139,1060,4001,10435,2190,9582,3880,716,3497,5340,16323,5506,2803,2806,2016
0500000US17163,17163,"St. Clair County, Illinois",121216,693,6853,10550,2171,15998,7954,1534,7025,11339,28355,13696,6503,8545,2016
0500000US17167,17167,"Sangamon County, Illinois",93345,1177,4289,5462,1991,11973,4126,1161,6758,7505,24915,8392,4384,11212,2016
0500000US17179,17179,"Tazewell County, Illinois",65241,1062,4515,11205,1256,8753,3118,231,4038,4336,14126,4822,4093,3686,2016
0500000US17183,17183,"Vermilion County, Illinois",30683,1087,1352,5503,1299,3206,1930,276,2017,1812,7704,2114,1423,960,2016
0500000US17197,17197,"Will County, Illinois",346425,1439,26855,35813,10520,43793,25724,5603,23056,38259,75446,31194,16578,12145,2016
0500000US17199,17199,"Williamson County, Illinois",,,,,,,,,,,,,,,2016
0500000US17201,17201,"Winnebago County, Illinois",131794,579,7467,29430,3233,14889,7741,2236,5952,12480,28069,10005,5986,3727,2016
0500000US18003,18003,"Allen County, Indiana",178622,482,10769,32257,6224,22370,7309,5102,10521,15419,39123,16954,8474,3618,2016
0500000US18005,18005,"Bartholomew County, Indiana",,,,,,,,,,,,,,,2016
0500000US18019,18019,"Clark County, Indiana",54984,174,2497,8672,1046,5286,5420,1120,3616,5074,12568,4988,2080,2443,2016
0500000US18035,18035,"Delaware County, Indiana",51009,214,3886,5968,845,5368,2163,200,2670,5055,16874,4384,2093,1289,2016
0500000US18039,18039,"Elkhart County, Indiana",97133,618,3461,36410,2687,10412,3653,771,2549,5158,18241,7300,4275,1598,2016
0500000US18043,18043,"Floyd County, Indiana",39307,281,2687,5376,1084,3884,3087,541,3746,2456,8779,4097,1705,1584,2016
0500000US18053,18053,"Grant County, Indiana",,,,,,,,,,,,,,,2016
0500000US18057,18057,"Hamilton County, Indiana",171061,563,6943,18507,6833,15100,5903,5081,16616,25141,41168,17203,7595,4408,2016
0500000US18059,18059,"Hancock County, Indiana",,,,,,,,,,,,,,,2016
0500000US18063,18063,"Hendricks County, Indiana",81588,259,5306,10118,2222,9352,6285,1357,5580,8940,19092,5914,4265,2898,2016
0500000US18067,18067,"Howard County, Indiana",,,,,,,,,,,,,,,2016
0500000US18081,18081,"Johnson County, Indiana",77367,461,4054,12830,2756,7615,4295,1160,4118,7760,17491,5549,5451,3827,2016
0500000US18085,18085,"Kosciusko County, Indiana",,,,,,,,,,,,,,,2016
0500000US18089,18089,"Lake County, Indiana",220808,650,14498,35689,5437,21967,14865,2843,11003,18262,53530,23000,11391,7673,2016
0500000US18091,18091,"LaPorte County, Indiana",48662,603,3480,10750,426,5195,2041,760,2126,3469,11306,4723,2496,1287,2016
0500000US18095,18095,"Madison County, Indiana",57508,747,3799,9029,761,8046,3262,882,2403,4988,13541,5681,3120,1249,2016
0500000US18097,18097,"Marion County, Indiana",460206,490,25795,47726,15943,57034,34853,6950,33947,51578,104183,45084,19134,17489,2016
0500000US18105,18105,"Monroe County, Indiana",73214,544,3727,5035,797,9881,1699,1190,3495,5573,27157,8251,2982,2883,2016
0500000US18109,18109,"Morgan County, Indiana",,,,,,,,,,,,,,,2016
0500000US18127,18127,"Porter County, Indiana",80094,348,6606,14405,2236,9527,5351,1138,3443,5495,17387,9144,3283,1731,2016
0500000US18141,18141,"St. Joseph County, Indiana",121388,305,5610,20214,3743,13097,6076,1822,5941,8772,34750,10557,6402,4099,2016
0500000US18157,18157,"Tippecanoe County, Indiana",93617,1303,4143,16174,1803,8753,2128,1062,2614,7686,30423,11640,3485,2403,2016
0500000US18163,18163,"Vanderburgh County, Indiana",90374,707,4293,16753,2582,11028,3947,2099,4827,7710,20452,10250,4310,1416,2016
0500000US18167,18167,"Vigo County, Indiana",49361,478,1826,6277,1271,4730,1447,736,1028,2639,16720,6655,2321,3233,2016
0500000US18177,18177,"Wayne County, Indiana",29954,418,1149,6912,693,3376,1245,332,1364,1673,8574,2303,1625,290,2016
0500000US19013,19013,"Black Hawk County, Iowa",71199,769,3616,11485,2399,10063,2590,884,3993,5889,18457,6902,2969,1183,2016
0500000US19049,19049,"Dallas County, Iowa",44831,977,2190,3103,1045,3959,1438,1156,9142,5007,10297,2348,2121,2048,2016
0500000US19061,19061,"Dubuque County, Iowa",51731,900,2742,8489,1470,7095,1360,1352,3925,3397,12340,4663,2582,1416,2016
0500000US19103,19103,"Johnson County, Iowa",81884,713,4243,5872,1928,8770,2327,1341,4868,4552,34097,9082,2664,1427,2016
0500000US19113,19113,"Linn County, Iowa",117605,973,7233,19327,3569,14006,6658,2359,8924,12428,25929,8279,5019,2901,2016
0500000US19153,19153,"Polk County, Iowa",253895,3037,16639,17941,9101,29859,12217,4923,40852,26059,49317,22273,12364,9313,2016
0500000US19155,19155,"Pottawattamie County, Iowa",47972,1087,2792,4238,1415,6669,3653,968,4769,3045,11691,4040,1973,1632,2016
0500000US19163,19163,"Scott County, Iowa",82756,879,4696,13930,1870,8997,3705,1920,5834,7722,19199,7355,3770,2879,2016
0500000US19169,19169,"Story County, Iowa",54884,1297,1569,5898,1024,5074,1582,958,4078,4912,17970,5047,2852,2623,2016
0500000US19193,19193,"Woodbury County, Iowa",51381,1465,4182,7539,2104,6527,2820,885,2558,3918,12351,3243,2712,1077,2016
0500000US20015,20015,"Butler County, Kansas",31998,346,2096,4083,1237,2231,1652,307,969,3662,8837,3615,1659,1304,2016
0500000US20045,20045,"Douglas County, Kansas",69062,364,2749,5983,1238,7773,2531,2196,3738,5832,21770,7481,3409,3998,2016
0500000US20091,20091,"Johnson County, Kansas",317340,1342,14580,25466,10461,33714,13134,9721,29929,54282,72123,27287,16703,8598,2016
0500000US20103,20103,"Leavenworth County, Kansas",,,,,,,,,,,,,,,2016
0500000US20161,20161,"Riley County, Kansas",,,,,,,,,,,,,,,2016
0500000US20173,20173,"Sedgwick County, Kansas",249261,1817,13824,44184,7969,27147,10309,4355,13347,25478,55512,25572,12446,7301,2016
0500000US20177,20177,"Shawnee County, Kansas",86078,362,5143,10046,1910,9209,4451,2209,5645,7326,21328,6560,4101,7788,2016
0500000US20209,20209,"Wyandotte County, Kansas",76003,426,7226,9180,2429,8096,5445,1072,4067,9372,14636,6571,3802,3681,2016
0500000US21015,21015,"Boone County, Kentucky",65399,287,3867,10544,2118,8551,5910,1643,6191,5237,12452,4488,2444,1667,2016
0500000US21029,21029,"Bullitt County, Kentucky",40806,312,2930,6642,2041,5258,5084,1007,2783,2683,7065,2770,1625,606,2016
0500000US21037,21037,"Campbell County, Kentucky",46604,430,2906,3812,1494,5806,2856,986,4077,5168,10754,3499,2616,2200,2016
0500000US21047,21047,"Christian County, Kentucky",,,,,,,,,,,,,,,2016
0500000US21059,21059,"Daviess County, Kentucky",44545,562,2980,8245,822,5245,2371,480,2022,2767,11429,4008,2115,1499,2016
0500000US21067,21067,"Fayette County, Kentucky",166825,2364,7531,16146,4630,21840,6123,2596,9300,18223,46838,19750,6429,5055,2016
0500000US21093,21093,"Hardin County, Kentucky",48870,453,2791,6450,806,6673,2295,1206,1603,4564,10228,5828,2369,3604,2016
0500000US21111,21111,"Jefferson County, Kentucky",382586,1100,16930,46170,11276,43712,32223,8025,29956,37441,87383,41012,15226,12132,2016
0500000US21117,21117,"Kenton County, Kentucky",86855,233,4406,10108,3242,10680,5581,2192,8210,8787,18212,8159,4403,2642,2016
0500000US21145,21145,"McCracken County, Kentucky",,,,,,,,,,,,,,,2016
0500000US21151,21151,"Madison County, Kentucky",40724,197,2561,4606,588,4114,1417,657,1507,3313,12197,4764,1887,2916,2016
0500000US21185,21185,"Oldham County, Kentucky",31831,136,1357,4018,720,2966,2140,609,3836,4224,7010,1823,1722,1270,2016
0500000US21227,21227,"Warren County, Kentucky",62992,466,2895,11891,2253,9298,2687,1580,3366,3341,13317,7248,2735,1915,2016
0500000US22005,22005,"Ascension Parish, Louisiana",,,,,,,,,,,,,,,2016
0500000US22015,22015,"Bossier Parish, Louisiana",52598,989,4635,3663,1323,6435,1553,1103,2104,3658,13709,5925,3302,4199,2016
0500000US22017,22017,"Caddo Parish, Louisiana",105567,2402,6075,5720,2246,14700,4498,1742,5223,9410,29337,14228,5735,4251,2016
0500000US22019,22019,"Calcasieu Parish, Louisiana",86410,2073,9236,9384,2435,11240,3738,1307,2849,5344,17794,13375,3000,4635,2016
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",217318,1247,15499,14604,4308,28122,11254,4268,12493,22305,56100,25437,10051,11630,2016
0500000US22045,22045,"Iberia Parish, Louisiana",,,,,,,,,,,,,,,2016
0500000US22051,22051,"Jefferson Parish, Louisiana",210672,3368,21433,10262,7752,22514,14518,3750,12613,25460,41815,25006,13246,8935,2016
0500000US22055,22055,"Lafayette Parish, Louisiana",119161,11471,8434,5480,4135,13039,5056,2293,5440,14073,25893,13887,6963,2997,2016
0500000US22057,22057,"Lafourche Parish, Louisiana",42116,3854,3717,4380,850,3904,2872,677,1976,2639,10425,3465,1919,1438,2016
0500000US22063,22063,"Livingston Parish, Louisiana",60620,642,8791,6995,1272,7128,4285,1162,3850,5740,11532,4857,2219,2147,2016
0500000US22071,22071,"Orleans Parish, Louisiana",181946,1309,8541,6552,3292,18702,10049,4233,9344,21031,49576,30099,9089,10129,2016
0500000US22073,22073,"Ouachita Parish, Louisiana",62517,676,4259,5033,2099,8560,2254,2070,4493,4557,17063,6806,2357,2290,2016
0500000US22079,22079,"Rapides Parish, Louisiana",55199,2126,2957,3526,1505,5403,3567,613,1687,4941,16017,5095,3241,4521,2016
0500000US22097,22097,"St. Landry Parish, Louisiana",30534,1360,2275,1246,412,3230,2901,242,1807,1776,8550,3211,1754,1770,2016
0500000US22103,22103,"St. Tammany Parish, Louisiana",119204,2639,10405,7343,4661,13519,5812,2000,7216,13213,27773,13054,5723,5846,2016
0500000US22105,22105,"Tangipahoa Parish, Louisiana",56287,1325,4562,4828,1253,8010,3739,337,3318,3848,14689,5131,2833,2414,2016
0500000US22109,22109,"Terrebonne Parish, Louisiana",47535,5647,4165,3003,1262,5982,3455,440,1332,3763,10321,4748,2394,1023,2016
0500000US23001,23001,"Androscoggin County, Maine",53623,844,2382,5544,665,6980,2916,614,3869,5275,16531,4114,3054,835,2016
0500000US23003,23003,"Aroostook County, Maine",29285,1260,2251,3048,768,3941,1293,399,813,1917,7371,2024,2007,2193,2016
0500000US23005,23005,"Cumberland County, Maine",160871,1109,8980,10076,4770,20608,4523,3668,13992,21377,44047,15628,7879,4214,2016
0500000US23011,23011,"Kennebec County, Maine",56348,1092,3295,3570,1197,6305,2673,466,2235,4460,18437,5175,1854,5589,2016
0500000US23019,23019,"Penobscot County, Maine",73343,1053,4984,4278,1872,14144,2586,1000,2128,4165,23490,7171,2803,3669,2016
0500000US23031,23031,"York County, Maine",103204,452,8279,12269,2229,14271,3903,1535,7006,8730,25507,10054,4569,4400,2016
0500000US24001,24001,"Allegany County, Maryland",,,,,,,,,,,,,,,2016
0500000US24003,24003,"Anne Arundel County, Maryland",294842,408,20834,14697,8070,30190,11269,5960,18222,46697,63275,24403,16202,34615,2016
0500000US24005,24005,"Baltimore County, Maryland",425667,1048,23586,20595,9192,43812,24425,7921,32336,56735,114886,34706,20502,35923,2016
0500000US24009,24009,"Calvert County, Maryland",45016,400,5840,1393,741,3379,1802,477,2262,6255,8768,3065,1902,8732,2016
0500000US24013,24013,"Carroll County, Maryland",87816,883,9849,4810,2040,8850,3736,1998,6050,11978,20577,6094,5001,5950,2016
0500000US24015,24015,"Cecil County, Maryland",52428,722,4974,3491,1109,6913,4043,895,3632,5101,11084,3651,3095,3718,2016
0500000US24017,24017,"Charles County, Maryland",79638,6,5930,2292,1301,9099,4896,1308,4237,9253,16701,5301,4742,14572,2016
0500000US24021,24021,"Frederick County, Maryland",132512,971,10225,7436,2398,12308,5098,3050,8184,25235,29670,9716,6463,11758,2016
0500000US24025,24025,"Harford County, Maryland",126793,340,8862,10097,3202,14841,5362,2135,8753,17959,27608,8263,5360,14011,2016
0500000US24027,24027,"Howard County, Maryland",172989,343,6005,6653,3754,13284,5169,3098,10813,39199,42394,13577,8875,19825,2016
0500000US24031,24031,"Montgomery County, Maryland",557797,1899,28024,16406,6790,43671,15526,16027,37671,117725,124407,48496,36916,64239,2016
0500000US24033,24033,"Prince George's County, Maryland",485154,574,38818,10519,5685,46638,34011,11403,25821,68703,107820,41436,27575,66151,2016
0500000US24037,24037,"St. Mary's County, Maryland",54588,506,5249,3659,359,5356,2905,564,1509,7636,11289,3140,3003,9413,2016
0500000US24043,24043,"Washington County, Maryland",66569,690,4963,4895,1590,7942,3545,624,3416,8518,15121,6929,4079,4257,2016
0500000US24045,24045,"Wicomico County, Maryland",,,,,,,,,,,,,,,2016
0500000US24510,24510,"Baltimore city, Maryland",283328,460,10729,12545,4430,24123,16780,5264,16631,37055,92104,26003,12635,24569,2016
0500000US25001,25001,"Barnstable County, Massachusetts",102907,1074,9067,3259,2962,14422,4702,1985,5807,11726,27192,11816,4139,4756,2016
0500000US25003,25003,"Berkshire County, Massachusetts",64464,687,4240,5261,826,7966,2327,730,3378,5625,21234,7596,2850,1744,2016
0500000US25005,25005,"Bristol County, Massachusetts",283587,2979,20567,30880,9018,35602,11857,3879,16207,25213,82272,22821,11034,11258,2016
0500000US25009,25009,"Essex County, Massachusetts",399282,1987,23551,39871,7332,43512,15604,9387,26391,52134,103956,36994,21716,16847,2016
0500000US25011,25011,"Franklin County, Massachusetts",37931,655,2968,3123,764,3704,1175,1132,1627,2832,13556,3056,1928,1411,2016
0500000US25013,25013,"Hampden County, Massachusetts",219067,1184,11425,26567,4762,29822,11042,3214,14460,15883,64108,19361,8325,8914,2016
0500000US25015,25015,"Hampshire County, Massachusetts",83069,628,4140,5462,1055,8008,2396,1417,4662,7396,31809,9164,3388,3544,2016
0500000US25017,25017,"Middlesex County, Massachusetts",882665,1397,38070,82666,17723,80293,24048,26122,66131,161198,252656,60090,41270,31001,2016
0500000US25021,25021,"Norfolk County, Massachusetts",363317,523,21732,24233,9172,36954,12849,9684,35717,54276,99761,28880,17160,12376,2016
0500000US25023,25023,"Plymouth County, Massachusetts",269452,1590,21447,16587,7665,32549,10274,4812,24917,27758,67043,27691,15082,12037,2016
0500000US25025,25025,"Suffolk County, Massachusetts",426944,425,16872,18535,9129,35404,16918,8973,38013,72705,120040,51332,21188,17410,2016
0500000US25027,25027,"Worcester County, Massachusetts",422979,2151,27871,53091,10457,48752,18528,9119,25454,46992,114520,30844,18877,16323,2016
0500000US26005,26005,"Allegan County, Michigan",56390,1520,5002,13584,2036,6089,2436,667,1869,4071,10706,3728,3733,949,2016
0500000US26017,26017,"Bay County, Michigan",47737,230,2639,8790,1602,7431,1841,621,2487,2298,10799,4794,2422,1783,2016
0500000US26021,26021,"Berrien County, Michigan",70952,1431,3693,13934,1525,7923,3360,960,3272,5400,16784,6503,3941,2226,2016
0500000US26025,26025,"Calhoun County, Michigan",59591,475,1908,14582,554,6821,2656,442,2766,3470,14132,6040,2862,2883,2016
0500000US26037,26037,"Clinton County, Michigan",38291,782,2472,4524,690,4142,1418,637,3083,3801,9206,2420,1808,3308,2016
0500000US26045,26045,"Eaton County, Michigan",52697,511,3039,9653,678,7238,2289,1193,3637,3972,10009,3129,2797,4552,2016
0500000US26049,26049,"Genesee County, Michigan",166593,682,10463,28606,2963,23921,7325,1737,7558,14139,42855,13975,7606,4763,2016
0500000US26055,26055,"Grand Traverse County, Michigan",45606,270,3151,5132,1233,5968,1634,881,3038,3759,12248,4315,2328,1649,2016
0500000US26065,26065,"Ingham County, Michigan",141831,1058,6162,12415,2293,15635,5225,2165,9851,14260,39125,17731,5825,10086,2016
0500000US26073,26073,"Isabella County, Michigan",34201,661,1721,3447,430,4253,925,410,1467,1457,10076,6515,1796,1043,2016
0500000US26075,26075,"Jackson County, Michigan",68244,328,3422,12281,1984,8885,4659,683,2446,6242,16609,4429,3428,2848,2016
0500000US26077,26077,"Kalamazoo County, Michigan",133405,1512,6121,23153,2540,14909,3733,1117,9021,11091,34378,16143,6521,3166,2016
0500000US26081,26081,"Kent County, Michigan",328418,5109,14126,60667,12744,32337,13349,6219,18388,32254,78273,31883,15615,7454,2016
0500000US26087,26087,"Lapeer County, Michigan",39137,789,2888,9754,402,4135,1640,460,1568,3211,8037,3328,2036,889,2016
0500000US26091,26091,"Lenawee County, Michigan",45073,1091,1827,10312,623,5276,1756,643,1641,3992,10924,3252,2053,1683,2016
0500000US26093,26093,"Livingston County, Michigan",97099,287,5938,17918,3914,10447,3698,1686,7128,10842,20275,8203,4178,2585,2016
0500000US26099,26099,"Macomb County, Michigan",417535,1204,22251,89132,10582,43729,15797,5578,27121,41931,87950,36346,20921,14993,2016
0500000US26103,26103,"Marquette County, Michigan",30540,1304,1828,1626,447,3528,1455,918,1641,2569,8629,3457,1521,1617,2016
0500000US26111,26111,"Midland County, Michigan",38650,83,2899,8345,715,3533,1529,628,1288,3301,10043,3505,1701,1080,2016
0500000US26115,26115,"Monroe County, Michigan",69453,585,5241,15543,1152,8193,5660,678,2534,4772,15502,4950,3213,1430,2016
0500000US26121,26121,"Muskegon County, Michigan",74177,414,4204,19307,1084,9726,1825,756,2654,4842,15249,7210,4246,2660,2016
0500000US26125,26125,"Oakland County, Michigan",638219,584,25189,120401,17893,64135,20505,12433,48503,95837,137198,52660,26557,16324,2016
0500000US26139,26139,"Ottawa County, Michigan",144254,3506,8112,33009,3702,15582,5544,1720,6156,11478,31199,14349,7768,2129,2016
0500000US26145,26145,"Saginaw County, Michigan",82756,778,4428,13271,1396,10973,3609,1372,3436,6677,22576,6907,4692,2641,2016
0500000US26147,26147,"St. Clair County, Michigan",72385,707,5583,17050,1445,8899,3459,909,2484,5072,14206,6500,3407,2664,2016
0500000US26155,26155,"Shiawassee County, Michigan",31010,659,2783,5389,377,3605,1669,497,1176,1573,7678,2317,1658,1629,2016
0500000US26159,26159,"Van Buren County, Michigan",33966,1031,2271,6223,924,3528,1746,227,1750,2827,7255,3700,1166,1318,2016
0500000US26161,26161,"Washtenaw County, Michigan",186355,737,5119,22671,2645,14454,6422,4086,7614,20975,72790,17208,8062,3572,2016
0500000US26163,26163,"Wayne County, Michigan",737706,2389,30590,130262,17564,78334,42736,11966,43865,77724,162210,79418,37192,23456,2016
0500000US27003,27003,"Anoka County, Minnesota",189357,755,14944,32877,4650,22107,10390,2389,13826,18160,40824,15673,7188,5574,2016
0500000US27013,27013,"Blue Earth County, Minnesota",37094,793,2836,5236,1236,3847,1377,1481,1544,2191,10600,3843,1331,779,2016
0500000US27019,27019,"Carver County, Minnesota",57030,704,3270,8773,2105,6004,2213,838,5318,7631,11965,5041,1818,1350,2016
0500000US27037,27037,"Dakota County, Minnesota",235627,1400,10312,23985,7606,28099,14933,6008,25445,29085,50927,18442,9122,10263,2016
0500000US27053,27053,"Hennepin County, Minnesota",681603,3354,28929,80324,17362,75861,26293,13969,68043,99449,157953,63242,30824,16000,2016
0500000US27109,27109,"Olmsted County, Minnesota",80945,687,3669,6449,1481,8766,1924,1109,2790,5390,37197,6678,3038,1767,2016
0500000US27123,27123,"Ramsey County, Minnesota",279076,564,10008,34224,7132,28337,10965,5846,21885,33486,77805,22822,14883,11119,2016
0500000US27131,27131,"Rice County, Minnesota",34543,1361,2422,5385,1290,3520,1536,398,973,1987,11283,2071,1129,1188,2016
0500000US27137,27137,"St. Louis County, Minnesota",97499,3035,6040,7276,1961,11168,5190,1457,5381,6725,30248,10957,4228,3833,2016
0500000US27139,27139,"Scott County, Minnesota",79557,1046,4393,12778,2233,9868,3863,1206,7227,8140,15145,8586,2383,2689,2016
0500000US27141,27141,"Sherburne County, Minnesota",49747,643,3365,6961,2807,7343,2912,611,3322,4122,9942,3829,2093,1797,2016
0500000US27145,27145,"Stearns County, Minnesota",84994,2920,4408,11766,2043,11577,3479,1099,4897,5060,23870,6964,4307,2604,2016
0500000US27163,27163,"Washington County, Minnesota",136095,1221,6447,20352,4506,16014,6005,3684,10712,13145,29039,11075,7723,6172,2016
0500000US27171,27171,"Wright County, Minnesota",70504,1034,6986,13935,3038,7226,3879,957,3376,7175,14773,4281,2521,1323,2016
0500000US28033,28033,"DeSoto County, Mississippi",85311,415,6031,8444,6291,11792,10200,452,3738,7372,16539,7453,3703,2881,2016
0500000US28035,28035,"Forrest County, Mississippi",,,,,,,,,,,,,,,2016
0500000US28047,28047,"Harrison County, Mississippi",86029,738,6935,6245,950,9287,3564,951,5227,6506,18428,15859,3805,7534,2016
0500000US28049,28049,"Hinds County, Mississippi",107153,1065,4384,8790,2851,10482,5776,1227,6358,9213,29148,12159,6281,9419,2016
0500000US28059,28059,"Jackson County, Mississippi",63689,868,4047,11288,897,6446,4511,626,2364,3735,14110,10765,1547,2485,2016
0500000US28067,28067,"Jones County, Mississippi",,,,,,,,,,,,,,,2016
0500000US28075,28075,"Lauderdale County, Mississippi",,,,,,,,,,,,,,,2016
0500000US28081,28081,"Lee County, Mississippi",37885,254,1829,8703,554,4844,1208,900,2082,1862,9175,3696,1916,862,2016
0500000US28089,28089,"Madison County, Mississippi",51669,420,2700,5515,1798,5848,2551,1576,3600,4859,14476,2453,2661,3212,2016
0500000US28121,28121,"Rankin County, Mississippi",73312,914,4182,5358,1589,6393,4956,1793,4993,7196,19551,7192,5654,3541,2016
0500000US29019,29019,"Boone County, Missouri",91624,1071,4607,6381,1805,9694,3002,1347,6741,7379,30181,10473,5106,3837,2016
